Date;Close
15.12.2016;22.57
16.12.2016;22.52
19.12.2016;22.32
20.12.2016;22.4
21.12.2016;22.28
22.12.2016;21.89
23.12.2016;22.05
27.12.2016;22.27
28.12.2016;22.4
29.12.2016;22.54
30.12.2016;22.51
03.01.2017;22.83
04.01.2017;22.85
05.01.2017;22.83
06.01.2017;22.81
09.01.2017;22.89
10.01.2017;23.01
11.01.2017;23.15
12.01.2017;23.09
13.01.2017;23.18
16.01.2017;23.06
17.01.2017;23.03
18.01.2017;23.02
19.01.2017;23.04
20.01.2017;22.97
23.01.2017;23.03
24.01.2017;23.32
25.01.2017;23.44
26.01.2017;23.51
27.01.2017;23.4
30.01.2017;23.2
31.01.2017;23.04
01.02.2017;23.22
02.02.2017;23.26
03.02.2017;23.48
06.02.2017;23.46
07.02.2017;23.5
08.02.2017;23.46
09.02.2017;23.79
10.02.2017;24.01
13.02.2017;24.14
14.02.2017;24.1
15.02.2017;24.36
16.02.2017;24.2
17.02.2017;24.03
20.02.2017;24.22
21.02.2017;24.51
22.02.2017;24.64
23.02.2017;24.6
24.02.2017;24.35
27.02.2017;24.25
28.02.2017;24.05
01.03.2017;24.38
02.03.2017;24.2
03.03.2017;24.17
06.03.2017;24.22
07.03.2017;24.39
08.03.2017;24.32
09.03.2017;24
10.03.2017;24.07
13.03.2017;24.34
14.03.2017;24.34
15.03.2017;24.42
16.03.2017;24.68
17.03.2017;24.72
20.03.2017;25.02
21.03.2017;24.75
22.03.2017;24.67
23.03.2017;24.66
24.03.2017;24.78
27.03.2017;24.41
28.03.2017;24.48
29.03.2017;24.94
30.03.2017;24.9
31.03.2017;24.75
03.04.2017;24.92
04.04.2017;24.91
05.04.2017;25.12
06.04.2017;24.9
07.04.2017;24.95
10.04.2017;24.97
11.04.2017;24.62
12.04.2017;24.74
13.04.2017;24.93
18.04.2017;24.6
19.04.2017;24.51
20.04.2017;24.58
21.04.2017;24.7
24.04.2017;24.98
25.04.2017;25.12
26.04.2017;25.12
27.04.2017;25
28.04.2017;25.05
02.05.2017;25.31
03.05.2017;25.08
04.05.2017;24.93
05.05.2017;24.91
08.05.2017;25.29
09.05.2017;25.73
10.05.2017;25.72
11.05.2017;25.81
12.05.2017;25.87
15.05.2017;25.91
16.05.2017;25.69
17.05.2017;25.28
18.05.2017;24.78
19.05.2017;25.07
22.05.2017;25.06
23.05.2017;25.08
24.05.2017;25.22
26.05.2017;25.4
29.05.2017;25.44
30.05.2017;25.31
31.05.2017;24.98
01.06.2017;25.12
02.06.2017;25.16
06.06.2017;25.19
07.06.2017;25.13
08.06.2017;25.33
09.06.2017;25.49
12.06.2017;25.15
13.06.2017;25.19
14.06.2017;25.31
15.06.2017;25.05
16.06.2017;25.08
19.06.2017;25.44
20.06.2017;25.29
21.06.2017;25.31
22.06.2017;25.27
23.06.2017;25.29
26.06.2017;25.53
27.06.2017;25.33
28.06.2017;25.1
29.06.2017;24.93
30.06.2017;24.97
03.07.2017;25.21
04.07.2017;25.1
05.07.2017;25.12
06.07.2017;24.91
07.07.2017;24.94
10.07.2017;25.26
11.07.2017;25.46
12.07.2017;25.44
13.07.2017;25.96
14.07.2017;26.21
17.07.2017;26.12
18.07.2017;25.91
19.07.2017;26.18
20.07.2017;26.1
21.07.2017;25.89
24.07.2017;25.98
25.07.2017;26.03
26.07.2017;26.31
27.07.2017;26.65
28.07.2017;26.54
31.07.2017;26.5
02.08.2017;26.6
03.08.2017;26.6
04.08.2017;26.78
07.08.2017;26.98
08.08.2017;27.22
09.08.2017;26.58
10.08.2017;26.15
11.08.2017;25.93
14.08.2017;26.47
15.08.2017;26.44
16.08.2017;26.8
17.08.2017;26.45
18.08.2017;26.33
21.08.2017;26.42
22.08.2017;26.91
23.08.2017;26.88
24.08.2017;27.02
25.08.2017;27.02
28.08.2017;26.84
29.08.2017;26.5
30.08.2017;26.91
31.08.2017;27.08
01.09.2017;27.3
04.09.2017;26.91
05.09.2017;26.9
06.09.2017;26.83
07.09.2017;27.03
08.09.2017;26.81
11.09.2017;27.2
12.09.2017;27.45
13.09.2017;27.44
14.09.2017;27.59
15.09.2017;27.5
18.09.2017;27.69
19.09.2017;27.7
20.09.2017;27.73
21.09.2017;27.96
22.09.2017;27.67
25.09.2017;27.23
26.09.2017;27.17
27.09.2017;27.09
28.09.2017;26.96
29.09.2017;27.18
02.10.2017;27.5
03.10.2017;27.8
04.10.2017;27.86
05.10.2017;28.15
06.10.2017;27.97
09.10.2017;27.98
10.10.2017;28.16
11.10.2017;28.17
12.10.2017;28.41
13.10.2017;28.54
16.10.2017;28.6
17.10.2017;28.52
18.10.2017;28.69
19.10.2017;28.24
20.10.2017;28.58
23.10.2017;28.51
24.10.2017;28.36
25.10.2017;28.59
26.10.2017;28.8
27.10.2017;28.88
30.10.2017;28.82
31.10.2017;29
01.11.2017;29.4
02.11.2017;29.19
03.11.2017;29.2
06.11.2017;29.39
07.11.2017;29.29
08.11.2017;29.4
09.11.2017;29.22
10.11.2017;29.18
13.11.2017;29.06
14.11.2017;28.75
15.11.2017;28.55
16.11.2017;29.12
17.11.2017;29.21
20.11.2017;29.31
21.11.2017;29.81
22.11.2017;29.51
23.11.2017;29.42
24.11.2017;29.39
27.11.2017;29.19
28.11.2017;29.3
29.11.2017;29.03
30.11.2017;28.76
01.12.2017;28.6
04.12.2017;28.61
05.12.2017;28.79
06.12.2017;28.31
07.12.2017;28.44
08.12.2017;28.7
11.12.2017;28.83
12.12.2017;28.59
13.12.2017;28.88
14.12.2017;28.91
15.12.2017;28.82
18.12.2017;29.08
19.12.2017;28.91
20.12.2017;28.91
21.12.2017;29.19
22.12.2017;29.36
27.12.2017;29.51
28.12.2017;29.44
29.12.2017;29.48
03.01.2018;30.28
04.01.2018;30.41
05.01.2018;30.58
08.01.2018;30.7
09.01.2018;30.84
10.01.2018;30.43
11.01.2018;30.49
12.01.2018;30.74
15.01.2018;30.46
16.01.2018;30.61
17.01.2018;30.75
18.01.2018;30.66
19.01.2018;30.87
22.01.2018;31
23.01.2018;31.18
24.01.2018;31.1
25.01.2018;30.69
26.01.2018;30.97
29.01.2018;30.77
30.01.2018;30.32
31.01.2018;30.33
01.02.2018;30.07
02.02.2018;29.55
05.02.2018;29.52
06.02.2018;28.89
07.02.2018;29.16
08.02.2018;28.22
09.02.2018;27.79
12.02.2018;28.32
13.02.2018;28.44
14.02.2018;28.71
15.02.2018;29.04
16.02.2018;29.4
19.02.2018;29.17
20.02.2018;29.04
21.02.2018;29.59
22.02.2018;29.37
23.02.2018;29.57
26.02.2018;29.8
27.02.2018;29.52
28.02.2018;29.34
01.03.2018;29.41
02.03.2018;28.53
05.03.2018;28.86
06.03.2018;29.27
07.03.2018;29.26
08.03.2018;29.49
09.03.2018;30
15.03.2018;30.11
19.03.2018;29.94
22.03.2018;29.16
23.03.2018;28.76
26.03.2018;29
27.03.2018;29.34
28.03.2018;28.91
29.03.2018;29.47
03.04.2018;29.39
04.04.2018;29.03
05.04.2018;29.65
06.04.2018;29.23
09.04.2018;29.19
10.04.2018;29.36
11.04.2018;29.42
12.04.2018;29.71
13.04.2018;29.41
16.04.2018;29.23
17.04.2018;29.6
18.04.2018;29.84
19.04.2018;29.86
20.04.2018;29.54
23.04.2018;29.64
24.04.2018;29.67
25.04.2018;29.18
26.04.2018;29.68
27.04.2018;29.91
30.04.2018;30.16
02.05.2018;30
03.05.2018;29.86
04.05.2018;29.86
07.05.2018;29.84
08.05.2018;29.7
09.05.2018;29.87
11.05.2018;30.4
14.05.2018;30.46
15.05.2018;29.86
16.05.2018;30.15
17.05.2018;29.99
18.05.2018;29.52
22.05.2018;29.74
23.05.2018;29.47
24.05.2018;29.24
25.05.2018;29.52
28.05.2018;29.56
29.05.2018;29.13
30.05.2018;28.91
31.05.2018;28.83
01.06.2018;29.32
04.06.2018;29.68
05.06.2018;29.45
06.06.2018;29.63
07.06.2018;29.43
08.06.2018;29.25
11.06.2018;29.31
12.06.2018;29.27
13.06.2018;29.26
14.06.2018;29.33
15.06.2018;28.78
18.06.2018;28.48
19.06.2018;28.19
20.06.2018;28.47
21.06.2018;27.95
22.06.2018;28.1
25.06.2018;27.89
26.06.2018;27.89
27.06.2018;27.47
28.06.2018;27.34
29.06.2018;27.83
02.07.2018;27.24
03.07.2018;27.24
04.07.2018;27.44
05.07.2018;27.38
06.07.2018;27.68
09.07.2018;28.13
10.07.2018;28.11
11.07.2018;27.76
12.07.2018;28.28
13.07.2018;28.36
16.07.2018;28.03
17.07.2018;28.18
18.07.2018;28.13
19.07.2018;27.94
20.07.2018;28.2
23.07.2018;27.9
24.07.2018;28.43
25.07.2018;28.52
26.07.2018;28.6
27.07.2018;28.72
30.07.2018;28.49
31.07.2018;28.47
02.08.2018;28
03.08.2018;28.32
06.08.2018;28.25
07.08.2018;28.56
08.08.2018;28.52
09.08.2018;28.34
10.08.2018;27.76
13.08.2018;27.32
14.08.2018;27.64
15.08.2018;26.54
16.08.2018;27.05
17.08.2018;26.83
20.08.2018;27.15
21.08.2018;27.35
22.08.2018;27.37
23.08.2018;27.19
24.08.2018;27.45
27.08.2018;27.86
28.08.2018;27.67
29.08.2018;27.6
30.08.2018;27.28
31.08.2018;26.9
03.09.2018;26.9
04.09.2018;26.86
05.09.2018;26.17
06.09.2018;26.08
07.09.2018;26.16
10.09.2018;26.01
11.09.2018;25.84
12.09.2018;26.1
13.09.2018;26.24
14.09.2018;26.39
17.09.2018;25.99
18.09.2018;26.15
19.09.2018;26.59
20.09.2018;26.57
21.09.2018;26.75
24.09.2018;26.51
25.09.2018;26.67
26.09.2018;26.98
27.09.2018;27.26
28.09.2018;27.11
01.10.2018;27.3
02.10.2018;26.98
03.10.2018;26.6
04.10.2018;26.41
05.10.2018;26.42
08.10.2018;26.1
09.10.2018;26.14
10.10.2018;25.6
11.10.2018;25.09
12.10.2018;25.71
15.10.2018;25.55
16.10.2018;25.97
17.10.2018;25.88
18.10.2018;25.46
19.10.2018;25.63
22.10.2018;25.81
23.10.2018;25.24
24.10.2018;25.09
25.10.2018;25.33
26.10.2018;24.78
29.10.2018;24.77
30.10.2018;24.89
31.10.2018;25.38
01.11.2018;25.98
02.11.2018;26.35
05.11.2018;26.41
06.11.2018;26.32
07.11.2018;26.51
08.11.2018;26.42
09.11.2018;25.69
12.11.2018;25.41
13.11.2018;25.98
14.11.2018;25.85
15.11.2018;26.2
16.11.2018;26.17
19.11.2018;25.94
20.11.2018;25.39
21.11.2018;25.95
22.11.2018;25.66
23.11.2018;25.68
26.11.2018;26
27.11.2018;26.01
28.11.2018;26.18
29.11.2018;26.47
30.11.2018;26.32
03.12.2018;26.91
04.12.2018;26.84
05.12.2018;26.49
06.12.2018;25.99
07.12.2018;25.78
10.12.2018;25.17
11.12.2018;25.42
12.12.2018;26
13.12.2018;25.77
14.12.2018;25.78
17.12.2018;25.61
18.12.2018;25.45
19.12.2018;25.59
20.12.2018;25.28
21.12.2018;25.26
27.12.2018;25.04
28.12.2018;25.12
03.01.2019;24.99
04.01.2019;25.59
07.01.2019;25.47
08.01.2019;25.51
09.01.2019;25.87
10.01.2019;26.15
11.01.2019;26.19
14.01.2019;25.9
15.01.2019;26.22
16.01.2019;26.7
17.01.2019;26.55
18.01.2019;27.09
21.01.2019;26.97
22.01.2019;26.76
23.01.2019;26.74
24.01.2019;26.89
25.01.2019;27.38
28.01.2019;27.16
29.01.2019;27.18
30.01.2019;27.4
31.01.2019;27.88
01.02.2019;27.64
04.02.2019;27.91
05.02.2019;28.11
06.02.2019;28.11
07.02.2019;27.67
08.02.2019;27.34
11.02.2019;27.62
12.02.2019;27.89
13.02.2019;27.74
14.02.2019;27.58
15.02.2019;27.65
18.02.2019;27.7
19.02.2019;27.69
20.02.2019;28.01
21.02.2019;27.77
22.02.2019;28
25.02.2019;28.55
26.02.2019;28.39
27.02.2019;28.11
28.02.2019;27.8
01.03.2019;27.83
04.03.2019;28.06
05.03.2019;28.33
06.03.2019;28.2
07.03.2019;27.87
08.03.2019;27.62
11.03.2019;28.14
12.03.2019;28.23
13.03.2019;28.09
14.03.2019;27.98
15.03.2019;28.26
18.03.2019;28.5
19.03.2019;28.58
20.03.2019;28.32
21.03.2019;28.26
22.03.2019;27.74
25.03.2019;27.75
26.03.2019;27.81
27.03.2019;27.64
28.03.2019;27.65
29.03.2019;28.03
01.04.2019;28.51
02.04.2019;28.49
03.04.2019;28.76
04.04.2019;28.69
05.04.2019;28.94
08.04.2019;28.97
09.04.2019;29.05
10.04.2019;29.23
11.04.2019;28.98
12.04.2019;29.13
15.04.2019;29.09
16.04.2019;29.24
17.04.2019;29.42
18.04.2019;29.54
23.04.2019;29.67
24.04.2019;29.3
25.04.2019;29.1
26.04.2019;29.34
29.04.2019;29.33
30.04.2019;29.23
02.05.2019;29.25
03.05.2019;29.37
06.05.2019;28.87
07.05.2019;28.49
08.05.2019;28.47
09.05.2019;27.35
10.05.2019;27.53
13.05.2019;26.73
14.05.2019;27.02
15.05.2019;27.12
16.05.2019;27.08
17.05.2019;26.7
20.05.2019;26.49
21.05.2019;26.62
22.05.2019;26.64
23.05.2019;26.33
24.05.2019;26.39
27.05.2019;26.37
28.05.2019;26.57
29.05.2019;26.29
31.05.2019;26.4
03.06.2019;26.97
04.06.2019;26.69
05.06.2019;26.54
06.06.2019;26.44
07.06.2019;26.7
11.06.2019;27.15
12.06.2019;27.07
13.06.2019;27.02
14.06.2019;26.98
17.06.2019;26.94
18.06.2019;27.41
19.06.2019;27.52
20.06.2019;27.75
21.06.2019;27.37
24.06.2019;27.42
25.06.2019;27.29
26.06.2019;27.48
27.06.2019;27.56
28.06.2019;27.56
01.07.2019;28.22
02.07.2019;28.18
03.07.2019;28.04
04.07.2019;28.23
05.07.2019;28.12
08.07.2019;27.86
09.07.2019;27.83
10.07.2019;28.02
11.07.2019;27.95
12.07.2019;28
15.07.2019;27.99
16.07.2019;28.1
17.07.2019;27.96
18.07.2019;27.89
19.07.2019;27.88
