Date;Close
04.04.2016;70.24
05.04.2016;68.82
06.04.2016;69.14
07.04.2016;68.84
08.04.2016;69.47
11.04.2016;69.86
12.04.2016;70.16
13.04.2016;71.84
14.04.2016;72.32
15.04.2016;72.3
18.04.2016;72.59
19.04.2016;73.68
20.04.2016;74.01
21.04.2016;74.18
22.04.2016;73.83
25.04.2016;73.5
26.04.2016;73.82
27.04.2016;74.04
28.04.2016;74.04
29.04.2016;72.78
02.05.2016;72.75
03.05.2016;71.5
04.05.2016;70.92
06.05.2016;71.14
09.05.2016;71.65
10.05.2016;72.41
11.05.2016;72.22
12.05.2016;71.54
13.05.2016;71.67
17.05.2016;72.19
18.05.2016;72.5
19.05.2016;72.21
20.05.2016;73.21
23.05.2016;72.98
24.05.2016;74.41
25.05.2016;75.12
26.05.2016;75.3
27.05.2016;75.38
30.05.2016;75.66
31.05.2016;75.16
01.06.2016;74.13
02.06.2016;74.34
03.06.2016;73.95
06.06.2016;74.05
07.06.2016;74.24
08.06.2016;73.56
09.06.2016;73
10.06.2016;70.82
13.06.2016;70.13
14.06.2016;67.81
15.06.2016;68.61
16.06.2016;67.42
17.06.2016;68.95
20.06.2016;71.75
21.06.2016;71.99
22.06.2016;72.65
23.06.2016;73.29
24.06.2016;68.08
27.06.2016;65
28.06.2016;67.24
29.06.2016;69.18
30.06.2016;69.59
01.07.2016;70.58
04.07.2016;69.86
05.07.2016;68.65
06.07.2016;67.41
07.07.2016;68.39
08.07.2016;69.59
11.07.2016;70.75
12.07.2016;71.97
13.07.2016;72.09
14.07.2016;72.4
15.07.2016;72
18.07.2016;72.4
19.07.2016;71.65
20.07.2016;72.44
21.07.2016;72.76
22.07.2016;72.4
25.07.2016;72.2
26.07.2016;72.71
27.07.2016;73.57
28.07.2016;72.53
29.07.2016;72.27
02.08.2016;71.04
03.08.2016;71.34
04.08.2016;71.86
05.08.2016;72.62
08.08.2016;72.84
09.08.2016;73.67
10.08.2016;73.58
11.08.2016;73.74
12.08.2016;73.89
15.08.2016;73.98
16.08.2016;73.25
17.08.2016;72.58
18.08.2016;73.07
19.08.2016;72.51
22.08.2016;72.86
23.08.2016;73.52
24.08.2016;73.68
25.08.2016;73.36
26.08.2016;73.76
29.08.2016;73.65
30.08.2016;74.19
31.08.2016;73.89
01.09.2016;73.97
02.09.2016;75.13
05.09.2016;75.29
06.09.2016;75.05
07.09.2016;74.96
08.09.2016;74.93
09.09.2016;74.31
12.09.2016;73.34
13.09.2016;73.11
14.09.2016;72.87
15.09.2016;72.95
16.09.2016;72.6
19.09.2016;73.38
20.09.2016;73.39
21.09.2016;73.27
22.09.2016;74.46
23.09.2016;73.88
26.09.2016;72.92
27.09.2016;72.5
28.09.2016;73.33
29.09.2016;73.24
30.09.2016;73
03.10.2016;73.53
04.10.2016;74.63
05.10.2016;74.13
06.10.2016;73.94
07.10.2016;73.07
10.10.2016;73.78
11.10.2016;73.14
12.10.2016;72.62
13.10.2016;71.73
14.10.2016;72.79
17.10.2016;72.4
18.10.2016;73.28
19.10.2016;73.4
20.10.2016;73.33
21.10.2016;73.26
24.10.2016;73.24
25.10.2016;73.04
26.10.2016;72.83
27.10.2016;72.64
28.10.2016;72.81
31.10.2016;72.39
01.11.2016;71.44
02.11.2016;70.42
03.11.2016;70.72
04.11.2016;69.58
07.11.2016;70.76
08.11.2016;70.82
09.11.2016;71.45
10.11.2016;71.51
11.11.2016;71.14
14.11.2016;71.34
15.11.2016;71.67
16.11.2016;71.56
17.11.2016;71.78
18.11.2016;71.61
21.11.2016;71.81
22.11.2016;72.19
23.11.2016;72.15
24.11.2016;72.31
25.11.2016;72.49
28.11.2016;71.84
29.11.2016;72.29
30.11.2016;72.99
01.12.2016;72.17
02.12.2016;72.2
05.12.2016;72.96
06.12.2016;73.57
07.12.2016;74.14
08.12.2016;74.81
09.12.2016;75.38
12.12.2016;75.23
13.12.2016;75.79
14.12.2016;75.59
15.12.2016;75.9
16.12.2016;76.14
19.12.2016;75.73
20.12.2016;76.06
21.12.2016;76.07
22.12.2016;75.98
23.12.2016;76.07
27.12.2016;76.56
28.12.2016;76.28
29.12.2016;76.2
30.12.2016;76.5
03.01.2017;77.1
04.01.2017;77.01
05.01.2017;77.14
06.01.2017;77.24
09.01.2017;76.93
10.01.2017;77.09
11.01.2017;77.33
12.01.2017;76.82
13.01.2017;77.31
16.01.2017;76.8
17.01.2017;76.81
18.01.2017;76.52
19.01.2017;76.74
20.01.2017;76.8
23.01.2017;76.24
24.01.2017;76.64
25.01.2017;77.69
26.01.2017;77.33
27.01.2017;77.13
30.01.2017;76.23
31.01.2017;75.93
01.02.2017;76.47
02.02.2017;76.48
03.02.2017;76.89
06.02.2017;76.07
07.02.2017;76.42
08.02.2017;76.25
09.02.2017;77.22
10.02.2017;77.43
13.02.2017;77.97
14.02.2017;77.83
15.02.2017;78.22
16.02.2017;77.9
17.02.2017;77.74
20.02.2017;78.02
21.02.2017;78.54
22.02.2017;78.66
23.02.2017;78.61
24.02.2017;77.82
27.02.2017;78.01
28.02.2017;77.96
01.03.2017;79.06
02.03.2017;79.12
03.03.2017;79.26
06.03.2017;79.09
07.03.2017;78.96
08.03.2017;79.05
09.03.2017;79.17
10.03.2017;79.57
13.03.2017;79.68
14.03.2017;79.33
15.03.2017;79.53
16.03.2017;79.89
17.03.2017;80.26
20.03.2017;80.3
21.03.2017;79.99
22.03.2017;79.35
23.03.2017;79.97
24.03.2017;79.96
27.03.2017;79.54
28.03.2017;79.86
29.03.2017;80.43
30.03.2017;80.7
31.03.2017;80.91
03.04.2017;80.56
04.04.2017;80.5
05.04.2017;81.03
06.04.2017;80.9
07.04.2017;80.84
10.04.2017;80.98
11.04.2017;80.77
12.04.2017;80.98
13.04.2017;80.79
18.04.2017;80.04
19.04.2017;80.22
20.04.2017;80.67
21.04.2017;80.44
24.04.2017;83.04
25.04.2017;83.69
26.04.2017;83.78
27.04.2017;83.53
28.04.2017;83.72
02.05.2017;84.14
03.05.2017;83.87
04.05.2017;84.72
05.05.2017;85.47
08.05.2017;85.91
09.05.2017;86.7
10.05.2017;86.79
11.05.2017;86.35
12.05.2017;86.56
15.05.2017;86.71
16.05.2017;86.73
17.05.2017;85.33
18.05.2017;84.96
19.05.2017;85.65
22.05.2017;85.92
23.05.2017;85.88
24.05.2017;85.99
26.05.2017;85.51
29.05.2017;85.72
30.05.2017;85.49
31.05.2017;85.58
01.06.2017;85.59
02.06.2017;85.76
06.06.2017;84.93
07.06.2017;85.04
08.06.2017;84.9
09.06.2017;85.16
12.06.2017;84.47
13.06.2017;84.8
14.06.2017;85.17
15.06.2017;84.32
16.06.2017;85.01
19.06.2017;85.88
20.06.2017;85.25
21.06.2017;85.02
22.06.2017;84.74
23.06.2017;84.71
26.06.2017;85.22
27.06.2017;84.66
28.06.2017;84.75
29.06.2017;84.04
30.06.2017;83.65
03.07.2017;84.56
04.07.2017;84.55
05.07.2017;84.42
06.07.2017;84.08
07.07.2017;84
10.07.2017;84.75
11.07.2017;84.66
12.07.2017;85.33
13.07.2017;85.79
14.07.2017;86.02
17.07.2017;86.09
18.07.2017;85.03
19.07.2017;85.29
20.07.2017;85.53
21.07.2017;84.31
24.07.2017;84.13
25.07.2017;85.01
26.07.2017;85.95
27.07.2017;86.63
28.07.2017;86.58
31.07.2017;86.54
02.08.2017;87.27
03.08.2017;87.83
04.08.2017;88.12
07.08.2017;88.29
08.08.2017;88.47
09.08.2017;86.86
10.08.2017;85.91
11.08.2017;85.28
14.08.2017;86.89
15.08.2017;86.63
16.08.2017;87.44
17.08.2017;86.13
18.08.2017;85.24
21.08.2017;85.36
22.08.2017;86.42
23.08.2017;86
24.08.2017;86.33
25.08.2017;86.06
28.08.2017;85.88
29.08.2017;84.78
30.08.2017;85.71
31.08.2017;86.28
01.09.2017;86.98
04.09.2017;86.15
05.09.2017;86.05
06.09.2017;86.04
07.09.2017;86.7
08.09.2017;86.38
11.09.2017;87.39
12.09.2017;88.36
13.09.2017;88.49
14.09.2017;88.58
15.09.2017;88.31
18.09.2017;88.56
19.09.2017;89.02
20.09.2017;88.99
21.09.2017;89.76
22.09.2017;89.76
25.09.2017;89.22
26.09.2017;88.68
27.09.2017;89.12
28.09.2017;89.29
29.09.2017;89.55
02.10.2017;89.91
03.10.2017;90.4
04.10.2017;90.31
05.10.2017;90.46
06.10.2017;90.25
09.10.2017;90.62
10.10.2017;90.72
11.10.2017;90.81
12.10.2017;91.2
13.10.2017;91.37
16.10.2017;91.07
17.10.2017;91.07
18.10.2017;91.59
19.10.2017;90.83
20.10.2017;91.33
23.10.2017;91.49
24.10.2017;91.74
25.10.2017;91.54
26.10.2017;92.2
27.10.2017;92.04
30.10.2017;92.33
31.10.2017;92.74
01.11.2017;93.41
02.11.2017;92.9
03.11.2017;93.04
06.11.2017;93.03
07.11.2017;92.39
08.11.2017;92.35
09.11.2017;91.71
10.11.2017;91.26
13.11.2017;90.69
14.11.2017;90.7
15.11.2017;90.31
16.11.2017;91.15
17.11.2017;90.81
20.11.2017;91.17
21.11.2017;91.57
22.11.2017;91.07
23.11.2017;91.14
24.11.2017;91.46
27.11.2017;91.4
28.11.2017;91.57
29.11.2017;91.86
30.11.2017;91.9
01.12.2017;91.52
04.12.2017;91.42
05.12.2017;91.58
06.12.2017;91.44
07.12.2017;91.7
08.12.2017;92.24
11.12.2017;92.08
12.12.2017;92.27
13.12.2017;92.14
14.12.2017;92.13
15.12.2017;91.57
18.12.2017;92.64
19.12.2017;92.49
20.12.2017;92.04
21.12.2017;92.84
22.12.2017;92.73
27.12.2017;93.04
28.12.2017;92.47
29.12.2017;92.41
03.01.2018;93
04.01.2018;93.99
05.01.2018;94.37
08.01.2018;94.4
09.01.2018;95
10.01.2018;94.5
11.01.2018;94.57
12.01.2018;95.38
15.01.2018;95.39
16.01.2018;94.99
17.01.2018;95.1
18.01.2018;94.72
19.01.2018;95.41
22.01.2018;95.75
23.01.2018;96.15
24.01.2018;95.42
25.01.2018;94.05
26.01.2018;94.34
29.01.2018;93.83
30.01.2018;93.3
31.01.2018;92.76
01.02.2018;92.31
02.02.2018;91.38
05.02.2018;90.28
06.02.2018;88.17
07.02.2018;88.95
08.02.2018;87.61
09.02.2018;85.97
12.02.2018;87.34
13.02.2018;86.97
14.02.2018;87.67
15.02.2018;87.78
16.02.2018;88.87
19.02.2018;88.37
20.02.2018;88.84
21.02.2018;89.23
22.02.2018;88.67
23.02.2018;89.03
26.02.2018;89.66
27.02.2018;89.38
28.02.2018;89.21
01.03.2018;88.04
02.03.2018;86.1
05.03.2018;87.04
06.03.2018;88.07
07.03.2018;88.67
08.03.2018;89.54
09.03.2018;89.96
12.03.2018;90.09
13.03.2018;89.38
14.03.2018;89.16
15.03.2018;89.85
16.03.2018;90.11
19.03.2018;89.23
20.03.2018;89.57
21.03.2018;89.39
22.03.2018;87.46
23.03.2018;86.93
26.03.2018;86.92
27.03.2018;87.93
28.03.2018;88.26
29.03.2018;89.46
03.04.2018;88.68
04.04.2018;88.36
05.04.2018;90.17
06.04.2018;90.18
09.04.2018;90.21
10.04.2018;91.19
11.04.2018;91.03
12.04.2018;91.78
13.04.2018;91.78
16.04.2018;91.64
17.04.2018;92.93
18.04.2018;93.41
19.04.2018;93.66
20.04.2018;93.34
23.04.2018;93.57
24.04.2018;93.87
25.04.2018;93.16
26.04.2018;94.1
27.04.2018;94.28
30.04.2018;94.48
02.05.2018;94.99
03.05.2018;94.31
04.05.2018;94.94
07.05.2018;95.83
08.05.2018;95.1
09.05.2018;95.91
11.05.2018;96.55
14.05.2018;96.45
15.05.2018;96.03
16.05.2018;95.54
17.05.2018;96.28
18.05.2018;95.55
22.05.2018;95.97
23.05.2018;94.35
24.05.2018;93.83
25.05.2018;93.08
28.05.2018;92.93
29.05.2018;91.18
30.05.2018;91.51
31.05.2018;90.87
01.06.2018;92.15
04.06.2018;92.72
05.06.2018;92.23
06.06.2018;92.87
07.06.2018;92.85
08.06.2018;92.42
11.06.2018;93.43
12.06.2018;93.16
13.06.2018;93.26
14.06.2018;94.31
15.06.2018;93.3
18.06.2018;92.3
19.06.2018;91.39
20.06.2018;91.93
21.06.2018;90.73
22.06.2018;91.83
25.06.2018;90.31
26.06.2018;90.42
27.06.2018;90.75
28.06.2018;90.15
29.06.2018;91.41
02.07.2018;90.13
03.07.2018;90.95
04.07.2018;91.07
05.07.2018;91.77
06.07.2018;92.11
09.07.2018;92.86
10.07.2018;93.22
11.07.2018;92
12.07.2018;93.16
13.07.2018;93.45
16.07.2018;93.03
17.07.2018;93.1
18.07.2018;93.36
19.07.2018;93
20.07.2018;93.16
23.07.2018;92.61
24.07.2018;93.61
25.07.2018;93.08
26.07.2018;93.78
27.07.2018;94.2
30.07.2018;93.86
31.07.2018;94.12
02.08.2018;92.62
03.08.2018;92.91
06.08.2018;92.84
07.08.2018;93.44
08.08.2018;93.14
09.08.2018;92.79
10.08.2018;90.97
13.08.2018;90.68
14.08.2018;90.16
15.08.2018;88.47
16.08.2018;89.87
17.08.2018;89.76
20.08.2018;90.55
21.08.2018;90.88
22.08.2018;90.98
23.08.2018;90.73
24.08.2018;91.07
27.08.2018;91.79
28.08.2018;91.73
29.08.2018;91.48
30.08.2018;90.6
31.08.2018;90.35
03.09.2018;89.45
04.09.2018;89.61
05.09.2018;88.11
06.09.2018;87.34
07.09.2018;87
10.09.2018;88.27
11.09.2018;88.02
12.09.2018;88.53
13.09.2018;88.49
14.09.2018;88.55
17.09.2018;88.43
18.09.2018;88.51
19.09.2018;89.21
20.09.2018;89.77
21.09.2018;89.95
24.09.2018;90.02
25.09.2018;90.68
26.09.2018;91.11
27.09.2018;91.6
28.09.2018;90.51
01.10.2018;90.98
02.10.2018;90.42
03.10.2018;91.25
04.10.2018;90.19
05.10.2018;89.44
08.10.2018;88.28
09.10.2018;88.5
10.10.2018;87.43
11.10.2018;85.75
12.10.2018;85.59
15.10.2018;85.52
16.10.2018;87
17.10.2018;86.55
18.10.2018;86.24
19.10.2018;86.13
22.10.2018;85.66
23.10.2018;84.23
24.10.2018;83.61
25.10.2018;84.18
26.10.2018;82.87
29.10.2018;84.29
30.10.2018;84.55
31.10.2018;85.73
01.11.2018;86.2
02.11.2018;86.54
05.11.2018;86.75
06.11.2018;86.53
07.11.2018;87.39
08.11.2018;87.47
09.11.2018;86.87
12.11.2018;85.58
13.11.2018;86.47
14.11.2018;86
15.11.2018;84.98
16.11.2018;85.14
19.11.2018;84.2
20.11.2018;82.92
21.11.2018;83.98
22.11.2018;83.42
23.11.2018;83.47
26.11.2018;84.61
27.11.2018;84.13
28.11.2018;84.05
29.11.2018;84.81
30.11.2018;84.23
03.12.2018;85.34
04.12.2018;84.63
05.12.2018;83.7
06.12.2018;80.49
07.12.2018;81.45
10.12.2018;79.54
11.12.2018;80.81
12.12.2018;82.38
13.12.2018;82.22
14.12.2018;81.38
17.12.2018;80.73
18.12.2018;80.26
19.12.2018;80.74
20.12.2018;79.64
21.12.2018;79.29
27.12.2018;77.76
28.12.2018;78.51
03.01.2019;78.63
04.01.2019;80.53
07.01.2019;80.34
08.01.2019;81.15
09.01.2019;81.73
10.01.2019;82.16
11.01.2019;82.12
14.01.2019;81.4
15.01.2019;81.91
16.01.2019;82.5
17.01.2019;82.8
18.01.2019;84.25
21.01.2019;84.25
22.01.2019;83.9
23.01.2019;83.9
24.01.2019;83.82
25.01.2019;84.55
28.01.2019;83.95
29.01.2019;84.65
30.01.2019;85.19
31.01.2019;85.17
01.02.2019;85.48
04.02.2019;85.61
05.02.2019;86.78
06.02.2019;86.91
07.02.2019;85.54
08.02.2019;84.5
11.02.2019;85.4
12.02.2019;86.33
13.02.2019;86.48
14.02.2019;86.37
15.02.2019;87.17
18.02.2019;87.71
19.02.2019;87.47
20.02.2019;88.01
21.02.2019;87.82
22.02.2019;88.06
25.02.2019;88.38
26.02.2019;88.9
27.02.2019;88.53
28.02.2019;88.43
01.03.2019;88.94
04.03.2019;88.88
05.03.2019;89.32
06.03.2019;89.31
07.03.2019;88.61
08.03.2019;88.08
11.03.2019;88.73
12.03.2019;88.93
13.03.2019;89.22
14.03.2019;90
15.03.2019;90.71
18.03.2019;90.76
19.03.2019;91.43
20.03.2019;90.56
21.03.2019;89.72
22.03.2019;88.48
25.03.2019;88.2
26.03.2019;88.72
27.03.2019;88.58
28.03.2019;88.47
29.03.2019;88.94
01.04.2019;89.87
02.04.2019;90.34
03.04.2019;91.15
04.04.2019;91.42
05.04.2019;91.55
08.04.2019;91.58
09.04.2019;91.56
10.04.2019;91.79
11.04.2019;92.1
12.04.2019;92.37
15.04.2019;92.76
16.04.2019;93.23
17.04.2019;93.58
18.04.2019;93.79
23.04.2019;94.51
24.04.2019;94.01
25.04.2019;93.57
26.04.2019;93.84
29.04.2019;94.19
30.04.2019;94.52
02.05.2019;93.71
03.05.2019;94.04
06.05.2019;92.9
07.05.2019;92.32
08.05.2019;92.29
09.05.2019;90.63
10.05.2019;91.12
13.05.2019;89.48
14.05.2019;90.26
15.05.2019;90.69
16.05.2019;91.33
17.05.2019;91.34
20.05.2019;90.48
21.05.2019;91.15
22.05.2019;91.05
23.05.2019;89.38
24.05.2019;89.87
27.05.2019;90.29
28.05.2019;90.29
29.05.2019;88.6
31.05.2019;87.9
03.06.2019;88.48
04.06.2019;88.83
05.06.2019;89.03
06.06.2019;89.13
07.06.2019;90.1
11.06.2019;91.43
12.06.2019;91.32
13.06.2019;91.11
14.06.2019;90.75
17.06.2019;90.82
18.06.2019;91.83
19.06.2019;91.86
20.06.2019;91.44
21.06.2019;91.14
24.06.2019;90.71
25.06.2019;90.73
26.06.2019;90.74
27.06.2019;90.68
28.06.2019;91.22
01.07.2019;92.55
02.07.2019;92.75
03.07.2019;93.36
04.07.2019;93.42
05.07.2019;92.82
08.07.2019;92.88
09.07.2019;92.29
10.07.2019;92.22
11.07.2019;92.07
12.07.2019;91.65
15.07.2019;92.12
16.07.2019;92.17
17.07.2019;91.94
18.07.2019;91.63
19.07.2019;91.25
22.07.2019;91.21
23.07.2019;92.07
24.07.2019;92
25.07.2019;92.11
26.07.2019;92.33
29.07.2019;92.46
30.07.2019;91.03
31.07.2019;90.92
02.08.2019;88.3
05.08.2019;86.17
06.08.2019;86.11
07.08.2019;86.02
08.08.2019;87.66
09.08.2019;86.62
12.08.2019;86.34
13.08.2019;86.96
14.08.2019;85.01
15.08.2019;84.73
16.08.2019;86.11
19.08.2019;87.11
20.08.2019;86.48
21.08.2019;87.67
22.08.2019;87.46
23.08.2019;86.74
26.08.2019;86.5
27.08.2019;86.99
28.08.2019;87.02
29.08.2019;88.02
30.08.2019;88.47
02.09.2019;88.74
03.09.2019;87.76
04.09.2019;88.93
05.09.2019;90.26
06.09.2019;90.49
09.09.2019;90.72
10.09.2019;90.67
11.09.2019;91.25
12.09.2019;91.62
13.09.2019;92.18
16.09.2019;91.47
17.09.2019;91.65
18.09.2019;91.99
19.09.2019;92.04
20.09.2019;92.14
23.09.2019;91.02
24.09.2019;90.9
25.09.2019;89.83
26.09.2019;90.8
27.09.2019;91.27
30.09.2019;91.61
01.10.2019;90.64
02.10.2019;88.65
03.10.2019;88.43
04.10.2019;89.1
07.10.2019;89.65
08.10.2019;88.51
09.10.2019;89.16
10.10.2019;90.21
11.10.2019;92.21
14.10.2019;91.74
15.10.2019;93.18
16.10.2019;93.17
17.10.2019;92.89
18.10.2019;92.39
21.10.2019;93.16
22.10.2019;93.28
23.10.2019;93.37
24.10.2019;93.94
25.10.2019;93.89
28.10.2019;94.58
29.10.2019;94.35
30.10.2019;94.26
31.10.2019;93.93
01.11.2019;94.33
04.11.2019;95.29
05.11.2019;95.47
06.11.2019;95.52
07.11.2019;95.94
08.11.2019;95.59
11.11.2019;95.54
12.11.2019;95.66
13.11.2019;94.93
14.11.2019;94.56
15.11.2019;95.17
18.11.2019;95.47
19.11.2019;95.59
20.11.2019;95.38
21.11.2019;94.88
22.11.2019;95.39
25.11.2019;96.08
26.11.2019;96.58
27.11.2019;96.84
28.11.2019;96.72
29.11.2019;96.64
02.12.2019;94.79
03.12.2019;93.74
04.12.2019;94.98
05.12.2019;94.99
06.12.2019;95.95
09.12.2019;95.54
10.12.2019;94.89
11.12.2019;95.54
12.12.2019;96.24
13.12.2019;96.85
16.12.2019;98.48
17.12.2019;97.59
18.12.2019;97.39
19.12.2019;97.07
20.12.2019;97.89
23.12.2019;97.99
27.12.2019;98.27
30.12.2019;97.79
03.01.2020;97.54
06.01.2020;96.96
07.01.2020;97.35
08.01.2020;97.05
09.01.2020;97.47
10.01.2020;97.49
13.01.2020;97.21
14.01.2020;97.01
15.01.2020;97
16.01.2020;96.96
17.01.2020;98.02
20.01.2020;98
21.01.2020;97.48
22.01.2020;97.77
23.01.2020;96.72
24.01.2020;97.56
27.01.2020;95.15
28.01.2020;96.28
29.01.2020;96.87
30.01.2020;95.48
31.01.2020;94.43
03.02.2020;94.67
04.02.2020;96.37
05.02.2020;97.44
06.02.2020;97.99
07.02.2020;97.74
10.02.2020;97.5
11.02.2020;98.16
12.02.2020;98.69
13.02.2020;97.71
14.02.2020;98.67
17.02.2020;98.85
18.02.2020;98.21
19.02.2020;99.01
20.02.2020;98.61
21.02.2020;97.82
24.02.2020;94.11
25.02.2020;92.5
26.02.2020;92.62
27.02.2020;89.49
28.02.2020;85.87
02.03.2020;85.91
03.03.2020;87.36
04.03.2020;88.54
05.03.2020;87.38
06.03.2020;83.82
09.03.2020;78.33
10.03.2020;77.17
11.03.2020;75.94
12.03.2020;66.45
13.03.2020;67.9
16.03.2020;64.45
17.03.2020;66.28
18.03.2020;63.22
19.03.2020;65.21
20.03.2020;66.22
23.03.2020;63.62
24.03.2020;68.69
25.03.2020;71.33
26.03.2020;73.33
27.03.2020;70.7
30.03.2020;71.62
31.03.2020;73.19
01.04.2020;70.7
02.04.2020;71.06
03.04.2020;70.58
06.04.2020;72.77
07.04.2020;74.63
08.04.2020;73.83
09.04.2020;74.97
14.04.2020;76.16
15.04.2020;73.53
16.04.2020;74.09
17.04.2020;75.72
20.04.2020;75.08
21.04.2020;73.92
22.04.2020;74.6
23.04.2020;76
24.04.2020;75.19
27.04.2020;76.76
28.04.2020;78.12
29.04.2020;79.62
30.04.2020;77.89
